id,name,type,effects,ailment,flavor,location,thc,cbd,Citrus,Sweet,Earthy,Pine,Skunk,Berry,Lemon,Lime,Blueberry,Strawberry,Mango,Rose,Pepper,Depression,Pain,Insomnia,Stress,Lack of Appetite,Muscle Spasms,Nausea,Inflammation,Relaxed,Happy,Euphoric,Uplifted,Sleepy,Dry Mouth,Focused,Energetic,Paranoid,Anxious,Hungry,Talkative,Creative,Type,Rating,Effects,Flavor,Description
150,GRAPE SKUNK,Hybrid,"Happy, Uplifted, Talkative, Energetic, Relaxed, Dry Mouth","Nausea, Stress, Pain, Depression, Insomnia","Skunk, Earthy, Grape",Unknown,127,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,indica,4.1,"Happy,Relaxed,Giggly,Tingly,Euphoric","Grape,Sweet,Skunk","This indica-dominant strain is a fruity cross of three strains: Grapefruit, Super Skunk, and Blueberry. Grape Skunk has a strong odor that is mostly berries with some skunky earthiness underneath. While growing, Grape Skunk plants have typically indica characteristics, remaining short and bushy and flowering quickly at 7 to 8 weeks. Buds are dense and will release a feeling of allover calm for patients. Plants can be grown both indoors and outdoors and may have some electric blue coloring depending on environment."
151,GRAPEFRUIT,Hybrid,"Happy, Energetic, Euphoric, Relaxed, Uplifted, Dry Mouth, Paranoid","Stress, Depression, Pain","Citrus, Sweet",Unknown,127,40,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,sativa,4.3,"Uplifted,Energetic,Happy,Euphoric,Focused","Grapefruit,Citrus,Sweet","This potent sativa was developed by crossing Cinderella 99 with a fast-flowering sativa selected for its rich grapefruit flavor. The tropical, citrus smell of Grapefruit mixes with energetic effects to give you a happy stress-reliever that also works well for battling migraine headaches."
152,GRAPEFRUIT HAZE,Hybrid,"Uplifted, Happy, Euphoric, Relaxed, Talkative, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain, Muscle Spasms","Lemon, Citrus",Unknown,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,sativa,4.4,"Uplifted,Happy,Energetic,Euphoric,Relaxed","Diesel,Earthy,Grapefruit",The famous Grapefruit strain and the Super Silver Haze come together for a very strong hybrid. A beautiful blend of fruity and spicy flavours with a very cerebral high.
153,GRAVITY,Hybrid,"Sleepy, Hungry, Relaxed, Horny, Euphoric, Dry Mouth, Paranoid","Stress, Depression, Pain, Insomnia","Sweet, Citrus, Rose",Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,indica,4.0,"Sleepy,Hungry,Relaxed,Aroused,Euphoric","Sweet,Citrus,Rose","Gravity is an indica strain of marijuana that, due to its high CBD content, is becoming a popular recommendation for the treatment of chronic pain and the stress often associated with chronic pain conditions. The strain comes from Hash Plant and Northern Lights stock and, as expected, delivers a strong body sensation that makes this a popular nighttime strain. Effects can be more active for some but will still offer deep relaxation. Gravity’s dense buds will have a nice contrast of coppery-red hairs and should have a floral aroma and a sweet and sour fruit taste."
154,GREEN CANDY,Hybrid,"Happy, Uplifted, Relaxed, Energetic, Focused, Dry Mouth, Paranoid, Anxious","Depression, Stress, Nausea, Pain, Insomnia","Sweet, Pine, Earthy",Unknown,127,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,sativa,4.3,"Uplifted,Happy,Relaxed,Focused,Giggly","Earthy,Sweet,Tobacco",Green Candy is a hybrid marijuana strain that's a cross between Candy Kush and Green Crack. It provides a cerebral sensation and relaxing body effects.
155,GREEN CRACK,Hybrid,"Energetic, Happy, Uplifted, Focused, Euphoric, Dry Mouth, Anxious, Paranoid","Stress, Depression, Pain","Citrus, Sweet, Earthy","Los Angeles, CA",1700,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,sativa,4.3,"Energetic,Happy,Uplifted,Focused,Euphoric","Earthy,Citrus,Sweet","Don’t let the name fool you: this is pure cannabis. Few strains compare to Green Crack’s sharp energy and focus as it induces an invigorating mental buzz that keeps you going throughout the day. With a tangy, fruity flavor redolent of mango, Green Crack is the perfect daytime medication for patients treating fatigue, stress, and depression.Green Crack has branched into two genetic lineages, the most common of which is its sativa line descended from Skunk #1. The 75% indica variety of Green Crack is said to have come from an Afghani strain, and is marked by a tighter bud structure. Because its name perpetuates a negative image of cannabis, some people have taken to calling this strain Cush (with a ‘C’) or Green Cush instead."
161,GREEN KUSH,Hybrid,"Euphoric, Hungry, Energetic, Sleepy, Relaxed, Dry Mouth, Paranoid","Stress, Pain, Depression, Nausea, Insomnia","Citrus, Sweet, Earthy",Unknown,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,indica,3.8,"Euphoric,Hungry,Energetic,Relaxed,Focused","Citrus,Sweet,Earthy","Green Kush is the offspring of cannabis favorites Green Crack and Purple Kush. Dense with orange hair and a sweet pine aroma, this slightly indica-dominant strain begins with an upbeat cerebral effect before inducing a heavy body sensation. This plant has an intermediate growing difficulty but can thrive indoors or outdoors and matures at around 8 weeks. The end product will be shorter to average-sized plants with moderate yield."
163,HARLEQUIN,Hybrid,"Relaxed, Focused, Uplifted, Happy, Energetic, Dry Mouth, Anxious","Stress, Pain, Depression, Inflammation","Earthy, Sweet","San Juan Capistrano, CA",600,1000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,sativa,4.3,"Relaxed,Focused,Happy,Uplifted,Energetic","Earthy,Sweet,Woody","Harlequin is a 75/25 sativa-dominant strain renowned for its reliable expression of CBD. A descendant of Colombian Gold, a Nepali indica, and Thai and Swiss landrace strains, you can depend on Harlequin to provide clear-headed, alert sativa effects. Unlike most high-CBD strains, Harlequin almost always develops a CBD:THC ratio of 5:2, making this strain one of the most effective out there for treatment of pain and anxiety, as CBD can counteract THC’s paranoia while amplifying its painkilling properties. Flavors can range from earthy musk to sweet mango, but without a doubt, what draws crowds to Harlequin is its ability to relax without sedation and to relieve without intoxication."
165,HASHBERRY,Hybrid,"Relaxed, Happy, Euphoric, Uplifted, Tingly, Dry Mouth, Paranoid, Anxious","Pain, Insomnia, Lack of Appetite, Muscle Spasms","Berry, Sweet",Unknown,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,indica,4.3,"Relaxed,Euphoric,Hungry,Happy,Focused","Berry,Sweet,Mint","Voted Strain of the Year by High Times in 2006, Hashberry has a classic indica flavor with hashish undertones. Its thick stems are necessary to support the heavy buds, providing a classic aroma and flavor of mint or pepper. The effects begin swiftly and slowly plateau to the 'mellow' phase. Toward the end, a body sensation begins but leaves the consumer still social and active."
169,HAWAIIAN SATIVA,Hybrid,"Uplifted, Euphoric, Happy, Relaxed, Sleepy, Dry Mouth, Paranoid","Nausea, Stress, Depression, Insomnia, Pain","Citrus, Sweet",Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,sativa,4.2,"Uplifted,Euphoric,Happy,Relaxed,Creative","Citrus,Sweet,Tropical","Hawaiian Sativa is a pure sativa strain that heads straight to the head with little to no body effects for some consumers. The head effects might be a little intense for new consumers or those looking for more calming effects. Hawaiian Sativa has also earned the nickname “banana pot,” not because of its tropical heritage, but because it grows long, curved flowers that resemble the fruit. These “banana buds” actually smell and taste more like citrus, but their added length provides plenty of room for sticky resin, making this a potent strain with high THC levels. Since its effects are so active, this strain is popular for daytime consumption and has shown effectiveness as a treatment for glaucoma patients. As a true sativa, Hawaiian Sativa plants grow tall and take a full 12 weeks to flower, but the rewards are plentiful for the patient grower."
173,HAZE,Hybrid,"Euphoric, Uplifted, Happy, Energetic, Creative, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain","Earthy, Sweet",Unknown,127,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,sativa,4.2,"Uplifted,Happy,Creative,Tingly,Relaxed","Earthy,Pungent,Sweet","The illustrious Haze sativa first took root in Santa Cruz, California during the 1960s where long growing seasons accommodated her lengthy flowering cycle. Since then, Haze has become the proud parent of countless hybrids around the globe, passing on its genetics from Colombia, Mexico, Thailand, and South India. Although Haze cultivators must wait patiently for Haze flowers to reach full maturation, few strains can match the high-energy, creative buzz provided by this sativa staple. Haze's aroma is typically characterized by a spicy scent accented by hints of citrus and earthy sweetness. "
179,HINDU KUSH,Hybrid,"Relaxed, Sleepy, Euphoric, Happy, Hungry, Dry Mouth, Anxious, Paranoid","Stress, Pain, Insomnia, Depression, Lack of Appetite","Earthy, Sweet",Unknown,127,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,indica,4.3,"Relaxed,Sleepy,Happy,Euphoric,Uplifted","Earthy,Woody,Sweet","Hindu Kush is a pure indica strain named after the mountain range stretching 500 miles between Pakistan and Afghanistan where it originated. The harsh climate of its homeland has conditioned this strain to express a thick, protective coat of crystal trichomes cherished by hash makers worldwide. With a subtle sweet and earthy sandalwood aroma, Hindu Kush induces a deep sense of calm that helps bring relief to those suffering pain, nausea, and stress disorders."
180,HINDU SKUNK,Hybrid,"Relaxed, Happy, Euphoric, Sleepy, Hungry, Dry Mouth, Paranoid","Stress, Pain, Insomnia, Depression, Nausea","Skunk, Earthy, Sweet",Unknown,127,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,indica,4.2,"Relaxed,Euphoric,Happy,Aroused,Uplifted","Earthy,Woody,Sweet","Also known as Skunk Kush, Hindu Skunk is a cross of Hindu Kush and Skunk #1. The taste of the smoke is smooth and provides a strong and very mellow high.  "
187,INGRID,Hybrid,"Relaxed, Happy, Sleepy, Euphoric, Hungry, Dry Mouth, Paranoid","Pain, Inflammation, Stress, Insomnia, Depression","Earthy, Skunk",Unknown,127,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,indica,4.3,"Relaxed,Euphoric,Creative,Sleepy,Happy","Cheese,Pungent,Skunk","Ingrid is a lesser-known indica, but it’s growing in popularity as consumers begin to discover this gem of a strain. This plant can be grown indoors or out, but produces higher yield indoors with flowers appearing around 5 to 7 weeks. The buds are dense, tightly bound flowers with very little loose greenery. Perhaps most striking are the flowers’ nearly neon green color. The neon buds emit a skunky aroma and induce a typical indica-strong body effect."
193,JACK HERER,Hybrid,"Happy, Energetic, Uplifted, Creative, Euphoric, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain, Lack of Appetite","Earthy, Pine","Beckwourth, CA",1600,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,sativa,4.4,"Happy,Uplifted,Energetic,Focused,Euphoric","Earthy,Pine,Woody","Jack Herer is a sativa-dominant cannabis strain that has gained as much renown as its namesake, the marijuana activist and author of The Emperor Wears No Clothes. Combining a Haze hybrid with a Northern Lights #5 and Shiva Skunk cross, Sensi Seeds created Jack Herer hoping to capture both the cerebral elevation associated with sativas and the heavy resin production of indicas. Its rich genetic background gives rise to several different variations of Jack Herer, each phenotype bearing its own unique features and effects. However, consumers typically describe this 55% sativa hybrid as blissful, clear-headed, and creative.Jack Herer was created in the Netherlands in the mid-1990s, where it was later distributed by Dutch pharmacies as a recognized medical-grade strain. Since then, the spicy, pine-scented sativa has taken home numerous awards for its quality and potency. Many breeders have attempted to cultivate this staple strain themselves in sunny or Mediterranean climates, and indoor growers should wait 50 to 70 days for Jack Herer to flower."
195,JACK THE RIPPER,Hybrid,"Happy, Energetic, Uplifted, Euphoric, Talkative, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain","Lemon, Citrus, Earthy","Lake Forest, CA",1100,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,sativa,4.2,"Happy,Energetic,Uplifted,Euphoric,Creative","Citrus,Earthy,Pine","Jack the Ripper, or JTR, is the flagship hybrid from TGA Genetics and was created by the breeder Subcool in an attempt make his famous Jack’s Cleaner in seed form. Described by many as the fastest lemon Haze available to date, it was created by crossing the Jack’s Cleaner clone with a vigorous Space Queen male known as Space Dude. Featuring incredibly resinous triangle-shaped buds and an intense spicy, lemon-pine aroma, Jack the Ripper is a relatively short 70% sativa-dominant strain that usually tests over 20% THC. The effect is intense, visually stimulating, and can sometimes leave novice consumers disoriented and paranoid."
200,JUPITER OG,Hybrid,"Relaxed, Sleepy, Euphoric, Happy, Hungry, Dry Mouth, Paranoid","Insomnia, Pain, Stress, Depression, Nausea","Pine, Citrus","Pasadena, CA",1700,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,indica,4.4,"Relaxed,Sleepy,Euphoric,Happy,Hungry","Pungent,Diesel,Sweet","Named for the largest planet in our solar system, Jupiter OG has a big impact on its users. Not only does this indica boast one of the highest yields of the planetary strains, it’s also fast-acting and extremely potent. Known among the celestials for its particularly dense nugs with an abundance of reddish hairs, Jupiter OG leaves nothing to be desired. This strain features a pungent fuel smell and overpowering taste. Jupiter OG provides a very heavy and long-lasting body high, making it great for people looking for relief from insomnia or pain."
202,KABOOM,Hybrid,"Happy, Uplifted, Energetic, Creative, Euphoric, Dry Mouth, Paranoid, Anxious","Depression, Stress, Pain, Nausea","Earthy, Pine",Unknown,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,sativa,4.5,"Energetic,Happy,Uplifted,Creative,Euphoric","Lemon,Pine,Earthy",Kaboom is a cross that combines Jack's Cleaner genetics with those of Vortex. This sativa-dominant strain gives you an energetic head buzz that provides a spark of creativity and lifts the mood. Medical patients enjoy Kaboom's ability to relieve pain while maintaining daily functions.
203,KAHUNA,Hybrid,"Uplifted, Euphoric, Relaxed, Creative, Focused, Dry Mouth","Stress, Pain, Depression, Insomnia","Sweet, Orange",Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,indica,4.2,"Uplifted,Euphoric,Relaxed,Creative,Focused","Sweet,Orange,Tropical","Kahuna is a 4-way cross between Super Skunk, Big Skunk Korean, Jack Herer, and Afghan Hawaiian that brings together a wide set of influences for a complex high. The Kahuna variety has both tropical influences in its parentage and spiritually attuning effects when used."
745,KAHUNA,Hybrid,"Uplifted, Euphoric, Relaxed, Creative, Focused, Dry Mouth","Stress, Pain, Depression, Insomnia","Sweet, Orange",Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,indica,4.2,"Uplifted,Euphoric,Relaxed,Creative,Focused","Sweet,Orange,Tropical","Kahuna is a 4-way cross between Super Skunk, Big Skunk Korean, Jack Herer, and Afghan Hawaiian that brings together a wide set of influences for a complex high. The Kahuna variety has both tropical influences in its parentage and spiritually attuning effects when used."
204,KALI MIST,Hybrid,"Energetic, Creative, Happy, Focused, Uplifted, Dry Mouth, Anxious, Paranoid","Stress, Pain, Depression, Lack of Appetite, Muscle Spasms","Earthy, Sweet, Citrus","San Juan Capistrano, CA",1000,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,sativa,4.1,"Energetic,Focused,Uplifted,Euphoric,Creative","Woody,Earthy,Citrus","Kali Mist is known to deliver clear-headed, energetic effects that can verge on psychedelic at times. Despite having an unknown genetic history, Kali Mist is believed to have originated in the 1990s through crossing two sativa-dominant hybrids. This lightweight sativa is a perfect choice for consumers looking to maintain focus and productivity throughout their day."
214,KRYPTONITE,Hybrid,"Relaxed, Happy, Tingly, Uplifted, Euphoric, Dry Mouth, Paranoid, Anxious","Pain, Stress, Insomnia, Depression","Sweet, Earthy, Pine","Chatsworth, CA",1600,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,indica,4.3,"Relaxed,Happy,Euphoric,Creative,Giggly","Flowery,Tropical,Sweet","A mysterious clone-only hybrid, Kryptonite is rumored to be a cross between Mendocino Purps and Killer Queen created by breeders at the Bay Area’s famed Oaksterdam University. Known to produce THC levels up to of 25%, this indica-dominant strain is a good choice for those seeking to treat serious pain without the extreme sleepiness associated with some pure indicas. Kryptonite features a musty tropical fruit smell and a sweet, sugary flavor reminiscent of Cinderella 99, one of the parent strains to Killer Queen. "
